2014-01-13,37358,21156
2014-01-10,156,306
2014-01-09,298,106
2014-01-08,488,160
2014-01-07,216,390
2014-01-06,172,234
2014-01-03,1372,28
2014-01-02,1970,494
2013-12-31,5812,284
2013-12-30,644,104
2013-12-27,460,160
2013-12-26,352,72
2013-12-24,252,34
2013-12-23,5030,762
2013-12-20,1470,220
2013-12-19,1144,74
2013-12-18,356,450
2013-12-17,218,452
2013-12-16,950,88
2013-12-13,514,36
2013-12-12,12342,2572
2013-12-11,11108,5264
2013-12-10,14796,5402
2013-12-09,4542,2016
2013-12-06,376,102
2013-12-05,88,0
2013-12-04,118,50
2013-12-03,766,88
2013-12-02,374,228
2013-11-29,536,38
2013-11-27,448,188
2013-11-26,1004,312
2013-11-25,402,232
2013-11-22,660,96
2013-11-21,272,126
2013-11-20,588,544
2013-11-19,1418,120
2013-11-18,964,452
2013-11-15,1270,42
2013-11-14,1530,136
2013-11-13,472,140
2013-11-12,1212,176
2013-11-11,862,2
2013-11-08,1710,544
2013-11-07,288,102
2013-11-06,1140,208
2013-11-05,430,156
2013-11-04,502,700
2013-11-01,452,598
2013-10-31,1348,520
2013-10-30,850,396
2013-10-29,318,324
2013-10-28,400,370
2013-10-25,228,26
2013-10-24,366,272
2013-10-23,3236,394
2013-10-22,1604,314
2013-10-21,364,732
2013-10-18,5764,74
2013-10-17,12048,6250
2013-10-16,1150,284
2013-10-15,1100,14
2013-10-14,552,78
2013-10-11,1120,82
2013-10-10,2114,356
2013-10-09,984,480
2013-10-08,1782,796
2013-10-07,1614,1138
2013-10-04,8854,1098
2013-10-03,3848,1782
2013-10-02,4708,1290
2013-10-01,642,220
2013-09-30,1032,432
2013-09-27,884,78
2013-09-26,1504,230
2013-09-25,1684,10224
2013-09-24,3030,568
2013-09-23,478,258
2013-09-20,1500,388
2013-09-19,480,20
2013-09-18,954,110
2013-09-17,212,132
2013-09-16,5578,458
2013-09-13,50,250
2013-09-12,186,270
2013-09-11,1590,170
2013-09-10,370,22
2013-09-09,426,34
2013-09-06,558,180
2013-09-05,418,66
2013-09-04,360,92
2013-09-03,296,66
2013-08-30,144,168
2013-08-29,562,62
2013-08-28,354,400
2013-08-27,142,284
2013-08-26,268,74
2013-08-23,150,210
2013-08-22,364,20
2013-08-21,1792,360
2013-08-20,11340,602
2013-08-19,1776,1526
2013-08-16,1760,184
2013-08-15,804,306
2013-08-14,4086,494
2013-08-13,1086,88
2013-08-12,2220,396
2013-08-09,328,282
2013-08-08,2360,2296
2013-08-07,2324,1652
2013-08-06,388,194
2013-08-05,130,16
2013-08-02,374,32
2013-08-01,702,60
2013-07-31,490,162
2013-07-30,358,68
2013-07-29,122,50
2013-07-26,534,224
2013-07-25,86,92
2013-07-24,104,208
2013-07-23,226,314
2013-07-22,312,54
2013-07-19,1060,186
2013-07-18,180,4
2013-07-17,142,122
2013-07-16,122,58
2013-07-15,100,0
2013-07-12,3260,116
2013-07-11,326,78
2013-07-10,878,244
2013-07-09,2678,4088
2013-07-08,394,116
2013-07-05,394,84
2013-07-03,12,0
2013-07-02,730,144
2013-07-01,240,140
2013-06-28,986,68
2013-06-27,1188,18
2013-06-26,448,54
2013-06-25,208,78
2013-06-24,5468,698
2013-06-21,1368,372
2013-06-20,422,336
2013-06-19,714,184
2013-06-18,554,40
2013-06-17,358,144
2013-06-14,228,54
2013-06-13,704,16
2013-06-12,524,164
2013-06-11,630,74
2013-06-10,454,14
2013-06-07,694,108
2013-06-06,152,112
2013-06-05,98,168
2013-06-04,336,102
2013-06-03,280,192
2013-05-31,3586,66
2013-05-30,1732,30
2013-05-29,1902,76
2013-05-28,1354,12
2013-05-24,1326,24
2013-05-23,1380,1120
2013-05-22,2842,106
2013-05-21,400,126
2013-05-20,528,408
2013-05-17,2186,252
2013-05-16,1994,142
2013-05-15,594,408
2013-05-14,1204,242
2013-05-13,398,162
2013-05-10,938,714
2013-05-09,420,34
2013-05-08,614,76
