2015-02-20,59836,41546
2015-02-19,5934,2710
2015-02-18,11858,9240
2015-02-17,6030,1610
2015-02-13,19022,10754
2015-02-12,22914,11252
2015-02-11,936,362
2015-02-10,3142,4682
2015-02-09,6450,7126
2015-02-06,3240,332
2015-02-05,5030,1876
2015-02-04,3780,3138
2015-02-03,20632,7168
2015-02-02,4242,1646
2015-01-30,3186,1014
2015-01-29,4342,1992
2015-01-28,1328,126
2015-01-27,878,628
2015-01-26,1888,888
2015-01-23,1230,1158
2015-01-22,344,424
2015-01-21,6072,492
2015-01-20,5188,3106
2015-01-16,2324,5952
2015-01-15,1304,4206
2015-01-14,884,728
2015-01-13,3444,1056
2015-01-12,666,1446
2015-01-09,98,262
2015-01-08,1290,868
2015-01-07,12702,1038
2015-01-06,4526,3270
2015-01-05,532,1288
2015-01-02,176,44
2014-12-31,486,454
2014-12-30,98,2366
2014-12-29,1160,1198
2014-12-26,1102,330
2014-12-24,162,156
2014-12-23,1482,3026
2014-12-22,3740,796
2014-12-19,5142,10748
2014-12-18,14988,3544
2014-12-17,4230,1140
2014-12-16,4808,6372
2014-12-15,548,278
2014-12-12,172,1418
2014-12-11,746,2782
2014-12-10,226,500
2014-12-09,374,540
2014-12-08,2522,574
2014-12-05,178,1010
2014-12-04,4000,2864
2014-12-03,2560,444
2014-12-02,724,2108
2014-12-01,294,1556
2014-11-28,194,368
2014-11-26,330,1920
2014-11-25,1298,8988
2014-11-24,1482,3368
2014-11-21,2480,2714
2014-11-20,1908,11050
2014-11-19,2700,848
2014-11-18,6882,6220
2014-11-17,1774,1696
2014-11-14,8328,2588
2014-11-13,2418,7344
2014-11-12,4154,980
2014-11-11,5496,7110
2014-11-10,4612,7950
2014-11-07,30620,25310
2014-11-06,3392,3394
2014-11-05,3302,1418
2014-11-04,1682,2980
2014-11-03,1882,1120
2014-10-31,3242,306
2014-10-30,4792,4404
2014-10-29,1922,338
2014-10-28,3734,232
2014-10-27,1760,336
2014-10-24,9936,1466
2014-10-23,13922,624
2014-10-22,642,1294
2014-10-21,3040,928
2014-10-20,3444,2510
2014-10-17,17748,14420
2014-10-16,6960,7728
2014-10-15,3330,3846
2014-10-14,4816,7324
2014-10-13,3768,6756
2014-10-10,9166,3834
2014-10-09,10680,10414
2014-10-08,15280,12458
2014-10-07,22502,9526
2014-10-06,16322,8710
2014-10-03,46376,12752
2014-10-02,3708,6354
2014-10-01,1568,4718
2014-09-30,3408,6364
2014-09-29,7802,10990
2014-09-26,12788,14966
2014-09-25,3364,11106
2014-09-24,13512,20412
2014-09-23,16342,17370
2014-09-22,1172,2192
2014-09-19,7816,1068
2014-09-18,3848,780
2014-09-17,3108,1554
2014-09-16,2758,1584
2014-09-15,2318,912
2014-09-12,1766,920
2014-09-11,1212,382
2014-09-10,716,1164
2014-09-09,2072,1654
2014-09-08,196,274
2014-09-05,744,232
2014-09-04,652,248
2014-09-03,248,632
2014-09-02,326,164
2014-08-29,458,312
2014-08-28,458,290
2014-08-27,1038,370
2014-08-26,500,330
2014-08-25,1408,330
2014-08-22,1132,1512
2014-08-21,3050,1010
2014-08-20,2644,2046
2014-08-19,6734,3216
2014-08-18,628,2476
2014-08-15,11628,2510
2014-08-14,346,462
2014-08-13,514,202
2014-08-12,362,628
2014-08-11,604,360
2014-08-08,3320,966
2014-08-07,1266,1288
2014-08-06,502,280
2014-08-05,456,290
2014-08-04,836,154
2014-08-01,732,316
2014-07-31,968,160
2014-07-30,808,1556
2014-07-29,2462,422
2014-07-28,306,274
2014-07-25,270,48
2014-07-24,932,164
2014-07-23,3480,526
2014-07-22,228,318
2014-07-21,298,152
2014-07-18,916,566
2014-07-17,898,296
2014-07-16,680,782
2014-07-15,702,682
2014-07-14,500,726
2014-07-11,880,216
2014-07-10,2102,874
2014-07-09,2246,1644
2014-07-08,1092,1256
2014-07-07,2734,422
2014-07-03,382,290
2014-07-02,1014,1362
2014-07-01,3334,7374
2014-06-30,738,3068
2014-06-27,392,1306
2014-06-26,684,4086
2014-06-25,1144,2178
2014-06-24,1872,2828
2014-06-23,3972,3760
2014-06-20,10304,1662
2014-06-19,1306,1074
2014-06-18,284,1422
2014-06-17,704,324
2014-06-16,1842,366
2014-06-13,2974,256
2014-06-12,4308,770
2014-06-11,254,216
2014-06-10,1032,696
2014-06-09,10816,1958
2014-06-06,514,326
2014-06-05,446,346
2014-06-04,356,628
2014-06-03,332,354
2014-06-02,1076,460
2014-05-30,1174,1148
2014-05-29,396,328
2014-05-28,464,1104
2014-05-27,806,708
2014-05-23,304,114
2014-05-22,842,212
2014-05-21,778,890
2014-05-20,556,660
2014-05-19,2226,2006
2014-05-16,522,292
2014-05-15,266,160
2014-05-14,870,316
2014-05-13,520,872
2014-05-12,66,322
2014-05-09,690,436
2014-05-08,630,590
2014-05-07,100,134
2014-05-06,160,80
